Site	N	S	NmaxObs	NmaxPred_geom	evennessObs	evennessPred_geom	skewnessObs	skewnessPred_geom	ll_geom	r2_geom	site_name	NmaxPred_mete	evennessPred_mete	skewnessPred_mete	p_mete	ll_mete	r2_mete	NmaxPred_lognorm	evennessPred_lognorm	skewnessPred_lognorm	mu_lognorm	sigma_lognorm	ll_lognorm	r2_lognorm	NmaxPred_zipf	evennessPred_zipf	skewnessPred_zipf	gamma_zif	ll_zipf	r2_zipf
1989	4728	50	3796	434.0	0.0303	0.5173	0.88327825861	0.420645767955	-277.196408347	-2.47275143472	'700110466.may1'	1096	0.1824	0.6536320314549999	0.998353305439	-152.06878225100002	-0.46544217942599997	875	0.0417	0.875443142128	-31.339672404899996	7.82104536359	-122.720195994	0.956315122338	592	0.048	0.870959862954	1.66698494966	-123.307345238	0.929895559564
1990	547	30	261	73.0	0.134	0.5336	0.7620085500020001	0.397835710942	-116.25940735399999	0.7165812162540001	'700102466.may1'	138	0.2674	0.576014687668	0.987696386874	-107.99422518899999	0.884096109482	109	0.2987	0.611437625844	1.6100351752200002	1.4148578575200002	-104.88476153	0.962704123549	10780	0.0416	0.789311375819	1.4166712990900001	-113.47751900200001	0.132687962063
1991	5219	36	3220	618.0	0.0658	0.5209	0.778754727631	0.408131504017	-215.031069325	-0.940974499273	'700038990.may1'	1534	0.17800000000000002	0.63791412623	0.9990092772939999	-138.738263397	0.516630361042	5988	0.0411	0.820554861631	-16.2874142587	7.05618400717	-129.995760901	0.982503035465	10020	0.0361	0.8250967357529999	1.43856602939	-130.175583809	0.9736802016
1993	2203	70	492	154.0	0.1473	0.5199	0.7006386049969999	0.434523201058	-310.311517563	0.13092133446499998	'700095997.may1'	356	0.2174	0.646953219503	0.993784942648	-239.53324986599998	0.824814368134	6989	0.0264	0.945626740257	-12.4672401901	5.9949358549500005	-234.043589305	0.917444526593	18642	0.0202	0.9568325298970001	1.47656666588	-235.163258505	0.880106465257
1996	5104	131	1393	215.0	0.0482	0.5133	0.875370725501	0.44607987229400003	-609.102605098	-0.548402157891	'700113093.may1'	554	0.1995	0.683139036575	0.995219453254	-416.338766562	0.531181949937	6164	0.0183	1.0611307930399998	-12.4765206076	5.57749721959	-382.869693179	0.985080282331	13453	0.0133	1.0775412389299999	1.55478830975	-383.659217908	0.9738957194760001
1997	4221	44	1763	428.0	0.0749	0.5188	0.709981940375	0.416712184064	-244.569928751	-1.04625710676	'700107910.may1'	1059	0.1844	0.645200968317	0.9983823567710001	-153.095857068	0.36391790692599996	4724	0.0342	0.8609147362	-34.96217845	9.25891771654	-138.362226593	0.966863218264	3745	0.0347	0.861089438855	1.51102452912	-138.84493965299998	0.956801962361
1999	4345	35	4182	526.0	0.0308	0.522	0.823354143325	0.407776877791	-203.60880750099997	-3.54308506934	'700110215.may1'	1279	0.1828	0.633031614283	0.998812174315	-107.28059355	-0.9531810733380001	619	0.0547	0.8071235110539999	-34.3913578799	8.27883882125	-85.3529949221	0.9376899449189999	320	0.0691	0.7990263596989999	1.67537128924	-85.291502468	0.921436765307
2001	3700	55	1330	314.0	0.0957	0.5179	0.7688759357160001	0.424035008253	-286.070695758	-0.094922910958	'700035671.may1'	777	0.1913	0.652358310142	0.997530429149	-214.29317277799998	0.8337161559659999	4453	0.0412	0.884466196119	-3.0549239383099995	4.08867968274	-210.218295187	0.9724379538779999	57275	0.0224	0.911626640572	1.40883904187	-211.50195229099998	0.8881721674490001
2002	4879	81	2627	304.0	0.0383	0.5144	0.940431224982	0.43481086024	-412.281835382	-0.561613962081	'700112020.may1'	786	0.1887	0.6720182583050001	0.997180274323	-289.682479183	0.6195977847380001	1845	0.0457	0.932188185468	-2.04630437134	3.33710517247	-274.44421816	0.985401445783	30590	0.0171	0.986826648572	1.4682483036200003	-276.40684549	0.9287412627299999
2003	661	40	184	71.0	0.2141	0.5329	0.7014135671430001	0.41286378896399994	-150.959508097	0.724401562759	'700114939.may1'	138	0.2651	0.594190225295	0.986030004919	-139.160634829	0.965483586655	229	0.1794	0.7141036786849999	1.08686179305	1.85816404962	-140.14784001299998	0.9591405004510001	13842	0.0323	0.846452745846	1.4349450617299997	-145.699306337	0.448573997059
2004	3268	60	1349	259.0	0.0618	0.518	0.782240034393	0.42757500412199995	-299.301135901	-0.608931193006	'700037222.may1'	632	0.1974	0.652511127763	0.9968172431829999	-205.71337693099997	0.561376131387	1953	0.042	0.8979552615899999	-5.44186260826	4.26601115468	-192.68751101599997	0.985718823258	8459	0.0248	0.924213820226	1.4998852634	-193.13083882700002	0.968842277059
2005	4473	81	3138	279.0	0.0244	0.5144	0.977714618987	0.43528457278800003	-405.182733459	-1.30399837121	'700032353.may1'	712	0.192	0.669939895135	0.9968695525139999	-254.109547301	0.18248878229	2485	0.027999999999999997	0.9668747122310001	-14.8973029551	5.8625101095000005	-223.834320832	0.9959867545290001	3264	0.0237	0.976512014231	1.59036099376	-224.01933470400002	0.992550991362
2007	1892	61	713	147.0	0.0952	0.5212	0.8483649791590001	0.427597780471	-269.511376252	0.239572270391	'700035826.may1'	334	0.2205	0.638890036841	0.99367211025	-216.80992075	0.9016892205	1024	0.0688	0.862525653475	-0.663925739137	2.8604332328299997	-213.97678708700002	0.986315267107	27241	0.0217	0.9307853586570001	1.44684724445	-216.98188145700001	0.828881953866
2008	5285	195	1629	159.0	0.0404	0.5146	1.04468643741	0.452849658437	-834.7850010369999	-0.08072253592730001	'700102901.may1'	404	0.2127	0.687063882149	0.9925193969480001	-627.265584525	0.7397832228389999	1748	0.0374	1.06387959611	-1.81888773333	2.96625862099	-598.644364469	0.993382160848	54251	0.0081	1.16189374352	1.52179474044	-603.876655757	0.9046668693529999
2009	7850	44	3861	797.0	0.0723	0.5181	0.755693972325	0.416530601201	-271.97594064	-1.3189298201100002	'700097728.may1'	2097	0.1682	0.657311674358	0.9992188648170001	-162.022112209	0.267594344248	6433	0.0324	0.862684055601	-48.9040772921	10.930642625099999	-145.690653155	0.942573569699	6271	0.0324	0.863032705711	1.4825052636000002	-146.185395215	0.931305755027
2010	2949	54	1334	254.0	0.0687	0.5181	0.797705883853	0.422946149238	-269.51536701099997	-0.562593975692	'700097271.may1'	610	0.1995	0.646038041974	0.996827607155	-183.276001052	0.549132742634	2963	0.0359	0.891213661429	-11.4911272565	5.640710309659999	-170.789975841	0.984405649849	5785	0.0282	0.9023392843379999	1.50911460926	-170.97308604399998	0.976895777641
2012	9767	46	9067	958.0	0.0252	0.5171	0.8777741694700001	0.41790092050899996	-292.365174583	-2.80027023746	'700102177.may1'	2583	0.1634	0.66375920652	0.999361388786	-170.142113694	-0.275062633652	1018	0.0626	0.8346211162620001	-2.75116187332	3.52440222079	-151.758976481	0.940512116152	6633	0.0312	0.8718302846100001	1.4843769364700001	-152.313393705	0.950025090658
2015	4320	14	4204	1027.0	0.0754	0.541	0.635997136979	0.355723353009	-94.22462581239999	-2.6678619706299997	'700023436.may1'	2164	0.2042	0.543335766938	0.999711710467	-46.4819987463	-0.613257575675	148	0.1233	0.625471740475	-47.5478989098	9.690444932839998	-36.7214468573	0.782230131127	135	0.1377	0.620764957555	1.61350519569	-37.357687548200005	0.756560318425
2017	9196	64	6884	695.0	0.0265	0.514	0.918643771005	0.42881907669799996	-381.705787389	-3.05473260364	'700095516.may1'	1914	0.1665	0.678309450157	0.998992521434	-199.68680251799998	-0.6993637193600001	1446	0.032	0.925614794657	-33.899280538	8.16209336615	-158.682326048	0.950595200824	930	0.0373	0.9210242753810001	1.65954241022	-159.522163661	0.9178235792820001
2018	2406	44	1028	243.0	0.0625	0.5208	0.727663918789	0.41590144968599996	-219.66257282900003	-0.6077209384660001	'700102987.may1'	565	0.2033	0.632699217209	0.996834044529	-150.719558541	0.556927694409	1774	0.0466	0.84699611185	-8.31827233017	4.97728011604	-140.949982608	0.9501741206700001	4472	0.0339	0.861798956883	1.50083624872	-141.379303338	0.933903746427
2020	2926	30	2708	398.0	0.0389	0.5243	0.7920506950239999	0.39999137029700005	-167.251504101	-1.7791526515599998	'700109015.may1'	916	0.19399999999999998	0.615223081939	0.998430088071	-102.81539176	0.055695842267699996	573	0.0771	0.763178024396	-5.28698740808	4.09959324383	-92.09925140540001	0.950259368684	1405	0.0526	0.7830920717700001	1.5262632794100002	-92.18016979389999	0.95535840221
2022	2884	81	1129	179.0	0.0643	0.5166	0.8898359950229999	0.43610099284299997	-369.222947956	-0.0916804914755	'700016937.may1'	431	0.2095	0.658613084898	0.994661340394	-276.520056486	0.762604241383	1476	0.0483	0.9285370353769999	-2.12798214648	3.27551499831	-266.301485695	0.9864836932719999	21428	0.0177	0.985813131101	1.48416620789	-268.28781805299997	0.9170389140449999
2025	856	38	322	96.0	0.1402	0.5287	0.722963343325	0.412681022951	-155.501776567	0.41186503913500006	'700111340.may1'	194	0.2468	0.6002713821760001	0.990575186908	-129.880357061	0.9381414093639999	455	0.1034	0.769713531287	-0.435142756779	2.6534325600999997	-129.141387674	0.982453971467	6898	0.0359	0.8347835706119999	1.46188587824	-131.255642973	0.811048998584
2026	2924	65	1183	217.0	0.0785	0.5179	0.8658330704230001	0.429327247444	-311.68295283	0.0745813450089	'700035619.may1'	523	0.2032	0.652268968692	0.995987920212	-242.692845388	0.874159888626	1877	0.0541	0.888833074293	-0.990691634377	3.15548214924	-238.637484858	0.9893594923200001	54290	0.0195	0.9446191250679999	1.4253990578600002	-241.415921908	0.8483175666539999
2027	12569	116	6756	588.0	0.0219	0.5101	0.954723485373	0.444306292087	-658.969292534	-2.15821193212	'700110279.may1'	1712	0.1662	0.704128665096	0.9985970758480001	-414.891363929	-0.0858481763766	896	0.064	0.948045739752	-0.5935205632989999	2.5835188900999997	-374.178836719	0.9163225937630001	38822	0.0126	1.0581870039499999	1.4906213402500001	-379.702241486	0.851711289271
2030	2257	82	370	138.0	0.1344	0.5195	0.642417897117	0.43562276016	-352.327984839	0.12271311715399999	'700111365.may1'	321	0.2214	0.651790182654	0.992661799625	-273.18927150900004	0.823756754023	1769	0.0426	0.9398642116689999	-2.9980586795599997	3.54577578361	-266.16448135900004	0.97809880073	18607	0.0179	0.9877595565999999	1.4919721335	-267.736356258	0.897638325936
2031	583	72	169	38.0	0.1392	0.5425	0.9087057492939999	0.42963528980899995	-217.94830847900002	0.755942300596	'700100346.may1'	70	0.3115	0.602713050732	0.964252658188	-199.3769469	0.960074828924	99	0.2296	0.741558501922	0.422175029398	1.60549786374	-197.66513185	0.967208864333	3630	0.025	0.9549561459010001	1.5695472369799999	-205.84831714700002	0.576537913306
2033	7654	36	7328	908.0	0.0303	0.5206	0.82874318548	0.408381560841	-228.85593553	-3.90095708431	'700033501.may1'	2330	0.1689	0.6446554282399999	0.9993666172589999	-113.883825523	-1.07363811212	576	0.0555	0.810924496283	-27.9095446976	7.478476904580001	-88.6292755074	0.9257959131200001	369	0.0653	0.805764630807	1.66487775352	-89.04601452680001	0.8955349829129999
2036	2435	54	934	209.0	0.1015	0.5192	0.8135835706640001	0.422262610401	-259.067527483	0.118128544615	'700100446.may1'	491	0.2069	0.641442248602	0.9959998353	-202.104554537	0.8824376562690001	2497	0.049	0.8712489056280001	-2.18422447035	3.65774826509	-199.602167272	0.974851649346	36548	0.0234	0.907322680105	1.4238489052	-201.21546434099997	0.862890229424
2037	1042	38	199	117.0	0.2561	0.5259	0.5128029229609999	0.410176290727	-163.12834212799999	0.323176566131	'700111059.may1'	243	0.2371	0.605615268226	0.992631402354	-132.908140846	0.861589950925	3341	0.0441	0.8265902613889999	-11.400422199400001	5.91883974668	-132.61192309700002	0.8471462376209999	8193	0.0353	0.835225036762	1.45352747635	-133.403300311	0.7934413095139999
2038	5342	66	4480	393.0	0.0215	0.5149	0.950428044656	0.429757388131	-355.574841006	-0.979243112918	'700023009.may1'	1022	0.1821	0.667699007656	0.9980189768880001	-252.30369527099998	0.493824101357	514	0.1141	0.820314647627	0.787522526998	2.13832241339	-236.392812691	0.954045851172	53217	0.0193	0.947606372113	1.4274854409200002	-244.09922116599998	0.658275682499
2040	9126	75	5930	608.0	0.0297	0.5129	0.945786227076	0.43359950207099995	-434.795565455	-2.0069128576099997	'700109553.may1'	1686	0.1684	0.684252205318	0.998775933106	-249.386756093	-0.120800831456	5523	0.0231	0.963283824612	-31.1050613367	8.3955553963	-214.86390234900003	0.964155044992	3944	0.024	0.963250131317	1.56881599816	-214.680519535	0.954949667727
2041	308	35	51	36.0	0.3448	0.5442	0.486525607336	0.412284547941	-109.04775091799999	0.7735766657430001	'700100639.may1'	61	0.3209	0.5599509826519999	0.9680584743619999	-101.122135497	0.9772011933370001	118	0.1912	0.702048289988	0.112842404844	1.9543890345800001	-102.51039345	0.957842109637	1564	0.0466	0.8130115366640001	1.53872524211	-105.28223251	0.6586217082399999
2042	414	14	203	97.0	0.1905	0.5529999999999999	0.491293719834	0.354829817941	-61.1758825685	-0.09903756840500001	'700106906.may1'	170	0.2737	0.513691160969	0.9939067289229999	-43.9934606881	0.621863549765	333	0.1061	0.629212105101	-52.8807624707	10.8438882155	-40.7205859059	0.880143724928	257	0.1158	0.6261601414	1.5479673106999998	-41.465607641700004	0.886228981005
2043	10258	35	5901	1244.0	0.0593	0.5206	0.703744989102	0.407219405823	-233.756501206	-1.98228851436	'700033777.may1'	3259	0.1629	0.647481553154	0.999564187748	-145.567685671	0.10674294017100001	1432	0.0748	0.7828254788400001	-0.7341215911750001	3.2445855508899997	-135.57265807299999	0.8911765956000001	23321	0.0347	0.820950351168	1.40082830902	-136.94685374899998	0.8923861637010001
2045	115	11	53	31.0	0.306	0.5711	0.456440037847	0.340009817526	-36.2735885429	0.6661180265550001	'700106693.may1'	46	0.3634	0.463850524959	0.9766736999150001	-32.3370542593	0.9459252064370001	64	0.2508	0.539134241069	-0.641475884197	2.3756507938599998	-32.6564106411	0.95853610311	187	0.1419	0.576533846238	1.53664876116	-33.207900992199995	0.8856349173610001
2046	2753	14	1410	654.0	0.1626	0.5418	0.48909187614200006	0.35612867127400005	-87.9037791985	-0.318465955937	'700101552.may1'	1340	0.2134	0.539205920767	0.999481726578	-63.169987274099995	0.780309290544	3292	0.0931	0.6314452871940001	-6.478665414959999	5.754588421219999	-62.485252952299994	0.9413610279369999	9734	0.0797	0.635385294365	1.34245424706	-62.760042312799996	0.9002992432790001
2047	1537	25	993	239.0	0.0885	0.5311	0.717011336015	0.391529579965	-127.763368407	-0.5223294809960001	'700107854.may1'	507	0.2151	0.590141431241	0.997298577185	-85.9215710967	0.566605235832	1473	0.0585	0.7481054659890001	-40.5509591784	9.83996445269	-79.5294742745	0.963356788836	1398	0.0594	0.748027918774	1.50301904635	-80.022205646	0.959212477741
2048	1399	37	209	161.0	0.2939	0.525	0.410961948345	0.41038865778399997	-170.912367891	0.353939497241	'700111847.may1'	348	0.2219	0.6119732439019999	0.9950464285160001	-142.139665391	0.910553567136	2847	0.0552	0.81021797729	-2.99686803199	4.10959784431	-143.61407408	0.8831274785529999	26719	0.0328	0.83213491651	1.4009265287600001	-144.73658835	0.7240910538359999
2049	2926	91	426	165.0	0.1471	0.5166	0.652285954984	0.43715725980400005	-405.388444791	0.132161900887	'700032107.may1'	397	0.2127	0.661028336537	0.9939474102079999	-312.854714607	0.835115961511	7168	0.024	0.990219823294	-8.20820179377	5.09688534036	-305.960995712	0.939875466939	34474	0.0154	1.01004353686	1.47376956255	-307.304593593	0.8822691193619999
2050	5091	37	4006	591.0	0.0428	0.5205	0.8244175576270001	0.409638936757	-219.06475085900001	-1.47623562239	'700114515.may1'	1466	0.179	0.639216081663	0.998945704799	-138.84974022	0.217105729122	1126	0.0675	0.798940950729	-2.61960295646	3.6359134728300004	-128.361194248	0.9275220115289999	7051	0.0365	0.829635055838	1.4579511854700002	-128.777328796	0.950379288712
2054	4130	14	3885	982.0	0.0806	0.5409	0.635454400431	0.35571187510499996	-93.59388794959999	-1.6001641255399999	'700099852.may1'	2063	0.2052	0.542921487842	0.999694285662	-53.0755791533	0.12539506665300001	725	0.0963	0.631460457084	-44.8823999069	10.6303831224	-47.231201742799996	0.9228739494600001	699	0.0982	0.631082864167	1.4701895044	-47.60169858850001	0.914407934087
2055	1590	35	613	191.0	0.125	0.5255	0.663963087331	0.405455226149	-168.176864965	-0.256844276701	'700107095.may1'	418	0.2162	0.611897028782	0.996044074717	-118.59676231700001	0.6419488765829999	2922	0.0431	0.8147397423639999	-30.129538158600003	8.658445966619999	-111.858320248	0.935480524656	2780	0.0426	0.8157619311769999	1.5019348455000001	-112.243832436	0.9263118125990001
2057	3001	86	733	178.0	0.0888	0.5161	0.7824779652089999	0.438315699379	-390.25820673199996	-0.0065655768773200006	'700033815.may1'	429	0.2101	0.660499449549	0.99452763441	-293.267698485	0.792484240829	4553	0.0281	0.973359738978	-6.68632314882	4.6627053607999995	-283.634600422	0.9653942561	24262	0.0167	0.997927710292	1.48414459864	-284.86250178299997	0.9146046351780001
2059	6160	41	2615	660.0	0.0831	0.5192	0.6834275285079999	0.413611129479	-246.365911048	-1.0504081724299998	'700023467.may1'	1686	0.174	0.648773043455	0.999046616317	-156.406582561	0.444036532611	6646	0.0371	0.845727501929	-15.920498565399999	6.93417636349	-145.602663036	0.9724061569210001	11034	0.0323	0.850814646793	1.44751435271	-145.63631995	0.9706618961869999
2060	2341	54	1059	201.0	0.0677	0.5201	0.796761986671	0.423647813768	-256.917213152	-0.490599536004	'700033821.may1'	469	0.2081	0.640149980105	0.995803612376	-178.189209738	0.5472686650190001	1386	0.0468	0.877033351132	-5.98690837849	4.2982471706	-166.49281239299998	0.9628114940960001	4471	0.0293	0.9012215590129999	1.52385712403	-166.621888005	0.954633289429
2062	656	30	212	88.0	0.1606	0.537	0.581850682346	0.401822740777	-121.85222378899999	0.146580829678	'700035840.may1'	171	0.2559	0.581499351315	0.990231402218	-94.83530025510001	0.796141936601	448	0.0862	0.755890854625	-3.86591567503	3.66829543499	-92.0301131497	0.9653682730650001	1435	0.0524	0.783175037139	1.52483022738	-92.4187670143	0.9292070503350001
2065	6584	30	6534	897.0	0.0338	0.5234	0.79235379076	0.400374307813	-191.66755926599998	-6.6524261152	'700110153.may1'	2221	0.1734	0.629231552385	0.999397021426	-83.4443521647	-2.94538802379	92	0.1052	0.7605188237520001	-32.1562584889	7.0589901516	-53.3937813067	0.7121434243089999	52	0.1641	0.735302406853	1.92114132754	-53.6167290959	0.6559260683
2066	5086	31	1605	676.0	0.1308	0.523	0.545878838197	0.401949528164	-189.013384423	-0.951385602303	'700098591.may1'	1644	0.1792	0.627494598346	0.999149683791	-117.121116694	0.414978934779	5984	0.0427	0.7943049428829999	-51.511014941199996	11.6049053894	-107.32231423399999	0.9121910241500001	4797	0.0436	0.7940289505220001	1.45788808278	-107.910210221	0.9001890577670001
2067	3405	18	2915	677.0	0.0746	0.5345	0.6800797840080001	0.37308544866099996	-112.31965088	-1.36928999623	'700111272.may1'	1472	0.1981	0.5723022592600001	0.999359184858	-67.1560591467	0.255271690313	1875	0.0721	0.684484789463	-54.0573079125	11.883914510999999	-60.8643693176	0.9780559422830001	1159	0.0768	0.6830612976639999	1.47201477426	-60.9883735073	0.9607614708650001
2069	2308	80	888	144.0	0.0598	0.519	0.853776066563	0.43391078456	-347.56601465800003	-0.0794994589705	'700099785.may1'	336	0.2192	0.650870458432	0.993078339349	-265.65459693	0.729892924922	494	0.0898	0.872072429956	-0.328237518643	2.40435108147	-253.97948210400003	0.9728129413709999	15899	0.0185	0.982409319633	1.4971540897799998	-258.770131758	0.861328645653
